trial_id,fold_id,year,aggregate_observations,mean_net_return,hac_t
T0398,F01,2020,810,-9.319310926984728e-05,-0.030508191121971336
T0398,F02,2020,1881,0.002073801663589871,0.8198538793894414
T0398,F03,2021,1933,0.005677443270524166,1.5853826767386265
T0398,F04,2021,1924,-0.00034099621709019173,-0.12458613073757728
T0398,F05,2022,1659,-0.010831065229159319,-3.310671750761667
T0398,F06,2022,2031,-0.004595442908335016,-2.0954278149741055
T0398,F07,2023,2030,-0.0008358973419594928,-0.3734258777663691
T0398,F08,2023,2375,0.0006320576955709408,0.41322820037087055
T0399,F01,2020,1728,-0.002296252321769589,-4.0285614740700595
T0399,F02,2020,3608,-0.001302781496862775,-2.4274969205790287
T0399,F03,2021,3641,-0.0007936289220505279,-0.894572496463893
T0399,F04,2021,3680,-0.0010951380010608754,-1.9032288228806307
T0399,F05,2022,3186,-0.00377153608373297,-5.612655162780782
T0399,F06,2022,3571,-0.0023971858726055664,-5.021585685569702
T0399,F07,2023,3574,-0.0019748303104388408,-3.717926591498692
T0399,F08,2023,3916,-0.0013820474216415884,-3.485907549644009
T0400,F01,2020,1040,-0.003589992413577258,-2.166211847273395
T0400,F02,2020,2536,-0.00038499818111668095,-0.2823354779909389
T0400,F03,2021,2758,0.0007965438332205058,0.39418834130048325
T0400,F04,2021,2709,-0.00100992292917661,-0.6640534514662141
T0400,F05,2022,2285,-0.007117420172939313,-3.9981780566511316
T0400,F06,2022,2645,-0.0036212269807420843,-3.0392143193997607
T0400,F07,2023,2673,-0.0017811162852541598,-1.3749816591396808
T0400,F08,2023,3076,8.259906198824462e-05,0.08941267487711055
T0401,F01,2020,720,-0.001233593188739928,-0.4364014585300206
T0401,F02,2020,1796,0.0011362168024607712,0.4543972662689761
T0401,F03,2021,1981,0.006730085443825077,1.7761987073497982
T0401,F04,2021,1866,0.0002865584398602615,0.10876830845902494
T0401,F05,2022,1630,-0.010917530549178487,-3.446845763864183
T0401,F06,2022,2021,-0.005483235147092231,-2.5603285267775204
T0401,F07,2023,1972,-0.0016077537839823842,-0.7020263415568726
T0401,F08,2023,2365,0.0011293465433264464,0.711576130249182
T0402,F01,2020,496,-0.004240060278479635,-1.7119035995768335
T0402,F02,2020,1395,-0.00017227535049656574,-0.1955134194071074
T0402,F03,2021,1256,0.00022792014680919466,0.13957886993909582
T0402,F04,2021,1400,-0.001700231675441516,-1.6924325351170777
T0402,F05,2022,1469,-0.004094006460639325,-3.678536086917846
T0402,F06,2022,1704,-0.002787636320583949,-4.151546121773777
T0402,F07,2023,1615,-0.0015155647623807658,-2.057409670451694
T0402,F08,2023,1908,-0.0011930726467554937,-2.227146933939942
T0403,F01,2020,399,-0.004083651931905115,-0.9841530874598965
T0403,F02,2020,1119,0.0006323505216661754,0.30315563228211434
T0403,F03,2021,1035,0.002111975063576705,0.6503409861076136
T0403,F04,2021,1131,-0.0002187278561065088,-0.09563477683873216
T0403,F05,2022,1114,-0.00438864426250248,-1.741756695230142
T0403,F06,2022,1329,-0.0027627963428720438,-1.8360404544474258
T0403,F07,2023,1278,-0.0003080914240697777,-0.1734332221476044
T0403,F08,2023,1507,-0.0008240178070134127,-0.7521376786336305
T0404,F01,2020,343,0.001234017380160727,0.1887768904149774
T0404,F02,2020,970,0.00186138053176604,0.532974079069571
T0404,F03,2021,902,0.008778799385804434,1.6765628047095218
T0404,F04,2021,963,0.002766239783443387,0.7907151289982858
T0404,F05,2022,910,-0.007183760792969943,-1.7990470026707652
T0404,F06,2022,1128,-0.004354891677045943,-1.5608827124000118
T0404,F07,2023,1042,0.0007804518174279198,0.27405778088258004
T0404,F08,2023,1297,0.000991810388469808,0.5277999991047883
T0405,F01,2020,190,-0.006047630322810342,-1.226816008913945
T0405,F02,2020,552,0.00017176252071179638,0.11101170105738559
T0405,F03,2021,441,0.0038188899634056727,1.178591508728248
T0405,F04,2021,541,0.00020092273174684476,0.10861740478586715
T0405,F05,2022,744,-0.0050475585245088155,-2.7020472510447666
T0405,F06,2022,847,-0.0029383032591892067,-2.752586077166666
T0405,F07,2023,765,-0.0017619679795774226,-1.5493773672081435
T0405,F08,2023,779,-0.0009736848405420219,-1.2870960102465918
T0406,F01,2020,144,-0.006832065012499671,-0.9363947523678597
T0406,F02,2020,425,0.0001607336123592967,0.04516327141591195
T0406,F03,2021,352,0.007482712500486635,1.3374164641671746
T0406,F04,2021,427,0.0023590107688846204,0.6316538167585422
T0406,F05,2022,562,-0.00689681804721674,-2.0008949437426127
T0406,F06,2022,648,-0.0014926274490616848,-0.5924755177911482
T0406,F07,2023,578,-0.0016971096495092238,-0.6147913370895474
T0406,F08,2023,609,-0.00026130991577352335,-0.14742923872815117
T0407,F01,2020,121,0.008088119636609084,0.74121978474875
T0407,F02,2020,372,0.003967078086178186,0.7518928863088749
T0407,F03,2021,310,0.015714503434975245,1.7991552043915349
T0407,F04,2021,373,0.005319472917964577,0.9775520746581894
T0407,F05,2022,464,-0.004069254726199455,-0.7172062896664019
T0407,F06,2022,546,-0.0026353163407842463,-0.6626265433805085
T0407,F07,2023,474,-0.002625124762927019,-0.6744020828744334
T0407,F08,2023,516,0.0010577560369156012,0.3736482325440507
T0408,F01,2020,108,-0.016587931403983243,-1.6216014359355033
T0408,F02,2020,272,0.0034673696408145825,1.6845878218234829
T0408,F03,2021,192,0.015403401859399105,2.8554589263945074
T0408,F04,2021,243,0.0020243194132726367,0.611142514772009
T0408,F05,2022,431,-0.005970127548975085,-1.8985771481007205
T0408,F06,2022,492,-0.0019200209362731306,-1.0420785187521968
T0408,F07,2023,382,0.0001502707935355247,0.08454720079173537
T0408,F08,2023,379,-0.0015071167392896887,-1.2685348297081827
T0409,F01,2020,73,-0.013274743974675979,-1.1297280904016158
T0409,F02,2020,216,0.0032926817175390755,0.7156873198146781
T0409,F03,2021,156,0.019511169133842644,2.178361744846807
T0409,F04,2021,186,0.006033044672660928,0.9783081421547793
T0409,F05,2022,324,-0.0067415167646581444,-1.2213370777700974
T0409,F06,2022,357,-0.0014066179841340386,-0.4221279653821357
T0409,F07,2023,281,-0.000277013390327081,-0.07903546251085464
T0409,F08,2023,274,-0.0012203109714545668,-0.4998182209579898
T0410,F01,2020,64,-0.01611655156316003,-0.882802188300913
T0410,F02,2020,189,0.005339373902158418,0.70291989356147
T0410,F03,2021,141,0.04075543669336782,2.979541146854394
T0410,F04,2021,157,0.011266684430006136,1.4009513286599673
T0410,F05,2022,278,-0.003734257133594177,-0.5078100600799863
T0410,F06,2022,297,0.002321045256436211,0.38357460642454866
T0410,F07,2023,238,0.0014734516179305038,0.3039441404702457
T0410,F08,2023,227,0.001902461297139156,0.48022249607711465
T0411,F01,2020,471,-0.0005580094893773351,-0.3747637648567648
T0411,F02,2020,2168,-0.0004065876921204073,-0.4805157194145353
T0411,F03,2021,2849,-0.0008021557187815736,-0.7639746438184651
T0411,F04,2021,1738,8.234411644396342e-05,0.0750354167327157
T0411,F05,2022,1742,-0.004068088622565287,-3.523291128194912
T0411,F06,2022,1265,-0.0029753357651219237,-2.6084749170618595
T0411,F07,2023,1778,-0.0009152346582135827,-0.9739977498166218
T0411,F08,2023,2285,-0.0005064579848888814,-0.6981760800457375
T0412,F01,2020,309,-0.0032486604299652453,-0.7395826957733483
T0412,F02,2020,1503,0.0018089871256150815,0.9213254693360081
T0412,F03,2021,2048,0.00199311068591468,0.7926160929829571
T0412,F04,2021,1149,-0.0012886673940532933,-0.5306156983150687
T0412,F05,2022,1215,-0.004740441105167766,-1.8601765174295828
T0412,F06,2022,861,-0.004876783342944481,-1.9757362233778095
T0412,F07,2023,1262,0.00010273934512552232,0.04931229674683392
T0412,F08,2023,1613,0.0012307818904896018,0.7323518295221695
T0413,F01,2020,220,-0.003749131748153148,-0.5584210506838923
T0413,F02,2020,1131,0.007307475396049755,2.1771649540170155
T0413,F03,2021,1609,0.007816437467749836,1.7159334542782776
T0413,F04,2021,836,0.006590037796400693,1.5698394547997594
T0413,F05,2022,919,-0.008059021733330864,-1.8454379266229175
T0413,F06,2022,652,-0.0035083690724895624,-0.7250676886189835
T0413,F07,2023,955,0.0023411905827593698,0.6401948001185346
T0413,F08,2023,1172,0.006887798633086396,2.5443634598367715
T0414,F01,2020,1580,-0.0017058030755571483,-2.741918312225595
T0414,F02,2020,3313,-0.0016751120913113047,-3.1717602492162165
T0414,F03,2021,3370,-0.001004668076902677,-1.2228693940528654
T0414,F04,2021,3427,-0.0015580502490269517,-2.463251571154934
T0414,F05,2022,3052,-0.0038952354778576336,-5.330498945505281
T0414,F06,2022,3384,-0.002452425116952379,-5.049404810262254
T0414,F07,2023,3381,-0.0020713203196876047,-4.313669049437066
T0414,F08,2023,3684,-0.0012427051517817816,-3.201583450292176
T0415,F01,2020,1210,-0.002560670530530757,-1.3779700682626645
T0415,F02,2020,2752,-0.00033325451904045293,-0.26533047493932016
T0415,F03,2021,2882,0.0011820578608503656,0.5643883987828417
T0415,F04,2021,2863,9.068066904648502e-05,0.059966008302839886
T0415,F05,2022,2531,-0.006607265065766236,-3.5835551751728167
T0415,F06,2022,2890,-0.003736211860246093,-3.2332397375979567
T0415,F07,2023,2841,-0.0013073757277060917,-1.0108672288760292
T0415,F08,2023,3163,-0.00039045730998008135,-0.4435599728669313
T0416,F01,2020,933,-0.0015617595113998249,-0.49177347164645036
T0416,F02,2020,2225,0.0004947646174732605,0.22328311563778314
T0416,F03,2021,2439,0.005712922907829328,1.620601313190307
T0416,F04,2021,2334,0.00027982892162649645,0.10808251361649229
T0416,F05,2022,2086,-0.011065086346846564,-3.715216779172695
T0416,F06,2022,2416,-0.005334557783806414,-2.6173944297860396
T0416,F07,2023,2361,0.0009428240458506959,0.43203852304677676
T0416,F08,2023,2597,0.0010675878143432895,0.7176935403404445
T0417,F01,2020,589,-0.0009486000534227846,-0.8288906440815581
T0417,F02,2020,1826,-0.0014654073562650712,-1.6408058942300008
T0417,F03,2021,2090,0.0009647025474915271,0.7645390103668217
T0417,F04,2021,2067,-0.0011791974435900368,-1.2833999978259099
T0417,F05,2022,1681,-0.0035508973986892534,-3.492790221724875
T0417,F06,2022,1784,-0.0025304845088390472,-3.0851267019996267
T0417,F07,2023,1867,-0.001488685916008399,-2.0315890933150627
T0417,F08,2023,2143,-0.0007293739943341717,-1.0440701789672324
T0418,F01,2020,403,-0.0026117565141090563,-0.8056955942348865
T0418,F02,2020,1341,-0.00016615153886345406,-0.08889690147872058
T0418,F03,2021,1609,0.006207814154817681,2.0795059766297435
T0418,F04,2021,1560,-0.0003790373375980316,-0.18707880477671118
T0418,F05,2022,1245,-0.006022719963224575,-2.5668555202879415
T0418,F06,2022,1344,-0.0034058450002363736,-1.7600940389828137
T0418,F07,2023,1385,-0.0017776441781811993,-1.0103729844172153
T0418,F08,2023,1555,-0.00019141058252143412,-0.13006546024168783
T0419,F01,2020,324,-0.0010022551137123896,-0.25919248806967793
T0419,F02,2020,1039,0.0034713914197327116,1.0839635388739846
T0419,F03,2021,1211,0.011270314187121348,2.178501648397583
T0419,F04,2021,1236,0.002601894314611816,0.7375321002492247
T0419,F05,2022,957,-0.009016767235661693,-2.1562214128646002
T0419,F06,2022,1034,-0.002395107259926278,-0.7049847054050766
T0419,F07,2023,1113,0.0012235588430140143,0.43428152844249274
T0419,F08,2023,1217,0.0035235874164477143,1.572042475307538
T0420,F01,2020,654,-0.001459843237230111,-1.6179476028953543
T0420,F02,2020,1790,-0.0026045104658896944,-3.1818516356665487
T0420,F03,2021,1940,-0.0019735693595480408,-1.8870634005039246
T0420,F04,2021,2072,-0.001224560613830143,-1.5140102140887617
T0420,F05,2022,1661,-0.004358911545617452,-4.5828789186356795
T0420,F06,2022,1803,-0.0035567416424201613,-5.1161654292623115
T0420,F07,2023,1812,-0.002702012756546246,-3.8096287418109194
T0420,F08,2023,2022,-0.002014512388916358,-3.1910222111812327
T0421,F01,2020,540,0.0005792243864579004,0.29695292622045344
T0421,F02,2020,1517,-0.0012007084630960342,-0.721624574144896
T0421,F03,2021,1710,0.0021035020797531626,0.9282907737773168
T0421,F04,2021,1806,0.00036931035573096083,0.2060395389084596
T0421,F05,2022,1459,-0.007100508109388087,-3.566870692390686
T0421,F06,2022,1571,-0.004922933726644039,-3.5748144365699837
T0421,F07,2023,1566,-0.0020794233036321233,-1.2970253522319124
T0421,F08,2023,1760,-0.000745111422382637,-0.6121004919076037
T0422,F01,2020,457,-0.0011019011254336168,-0.3566320685941576
T0422,F02,2020,1347,-0.0005427706779498922,-0.18557785283648742
T0422,F03,2021,1506,0.009358489297880475,1.8555339397326291
T0422,F04,2021,1573,-0.00011795236372358226,-0.03969332857888838
T0422,F05,2022,1275,-0.008586919124658896,-2.5349572733179344
T0422,F06,2022,1339,-0.005187203062859575,-2.095921762638579
T0422,F07,2023,1319,-0.002488658017161784,-0.9138591290624453
T0422,F08,2023,1490,0.002215647079321454,1.0900679582896178
T0423,F01,2020,1558,-0.0021280698145760835,-2.088487881741967
T0423,F02,2020,3462,-0.0012530663743933709,-2.2238000077240256
T0423,F03,2021,3455,-0.0013446749560427464,-1.474390215933399
T0423,F04,2021,3605,-0.0013427955940181547,-2.029899991129075
T0423,F05,2022,3372,-0.0028178904363221516,-3.9083082737699644
T0423,F06,2022,3667,-0.002327199876004748,-4.656850234110364
T0423,F07,2023,3560,-0.0019565556948243834,-4.040981416084519
T0423,F08,2023,3902,-0.0014135262836035662,-4.061090911821277
T0424,F01,2020,1019,-0.0004106521340013298,-0.19756482540704934
T0424,F02,2020,2599,-0.0005265000345079378,-0.3499186595037658
T0424,F03,2021,2662,0.0008897754763992965,0.38652189195752196
T0424,F04,2021,2891,0.00027232036144682407,0.1638525862719232
T0424,F05,2022,2627,-0.006164179060819831,-3.2708304369265506
T0424,F06,2022,2837,-0.0035805482990721367,-2.7741670784786914
T0424,F07,2023,2770,-0.0009419506186457642,-0.7263779482812389
T0424,F08,2023,3223,-0.00046452696624756996,-0.5117482063874544
T0425,F01,2020,652,0.0005987732885079203,0.17365193339474297
T0425,F02,2020,2016,0.0014382128236726168,0.5619000795277682
T0425,F03,2021,2071,0.004277129639157808,1.13499266350431
T0425,F04,2021,2271,0.0023640472706389763,0.8236299385455016
T0425,F05,2022,1999,-0.01038781276787356,-3.4532987381464024
T0425,F06,2022,2201,-0.005284748629119201,-2.4207654715638816
T0425,F07,2023,2147,-0.0004975777801617861,-0.2340046281757161
T0425,F08,2023,2510,0.0017238702920830595,1.0855218287639614
T0426,F01,2020,2397,-0.0019673047626972136,-2.6994261712531094
T0426,F02,2020,4092,-0.0017041162206584484,-3.3329738948389913
T0426,F03,2021,4089,-0.000888018652825143,-1.0432853730463616
T0426,F04,2021,4006,-0.0016742088316051302,-2.9044964746778574
T0426,F05,2022,4088,-0.0031066305090503388,-4.53244446717859
T0426,F06,2022,4252,-0.002317977313445503,-5.127432697926491
T0426,F07,2023,4131,-0.0019079508322374808,-4.084317742631136
T0426,F08,2023,4251,-0.001521865066042589,-4.6949380900370565
T0427,F01,2020,1753,-0.0011683926906521165,-0.6285358107768513
T0427,F02,2020,3556,9.288803765227214e-05,0.07370175721356335
T0427,F03,2021,3671,0.001183482902809454,0.5648108984414971
T0427,F04,2021,3531,0.00026273371402287204,0.19053850586363216
T0427,F05,2022,3619,-0.0057360841705865395,-3.4245878121959934
T0427,F06,2022,3830,-0.002563115065539677,-2.2076264426815126
T0427,F07,2023,3695,-0.0010976128489162038,-0.9513333938852652
T0427,F08,2023,3844,-0.0005133521664660206,-0.6525668333278946
T0428,F01,2020,1320,5.191989958576911e-06,0.0018825928668721446
T0428,F02,2020,2793,0.001112024194855053,0.5156590868019951
T0428,F03,2021,3020,0.005666107629538364,1.6711865380421451
T0428,F04,2021,2953,0.0014241849025804628,0.6139205740618827
T0428,F05,2022,3066,-0.007668131914227875,-2.719400626939197
T0428,F06,2022,3137,-0.00407278680667281,-2.0646595199227162
T0428,F07,2023,3006,-0.001168307489747894,-0.6176252421842655
T0428,F08,2023,3214,0.000929982111392174,0.726855449540406
T0429,F01,2020,2105,-0.001613959660402437,-2.7003308485017197
T0429,F02,2020,3506,-0.0013706681201995047,-2.6650866634891845
T0429,F03,2021,3118,-0.00040640487854463376,-0.39253233451399017
T0429,F04,2021,2880,-0.000227435111945704,-0.3740422003194498
T0429,F05,2022,3700,-0.002944354363675905,-4.315659173322523
T0429,F06,2022,3984,-0.002613572911277436,-5.596847026969684
T0429,F07,2023,3791,-0.001862640182849634,-3.8431895006830525
T0429,F08,2023,3925,-0.001709080084547289,-4.706085815125525
T0430,F01,2020,1541,-0.0016962049245641542,-1.0494710659520867
T0430,F02,2020,2899,0.00025025807484640756,0.1926422754317366
T0430,F03,2021,2563,0.002538007349973585,1.056275602972882
T0430,F04,2021,2375,0.0014491825961551485,0.9285931015873725
T0430,F05,2022,3099,-0.004634332605523452,-2.5607735885649183
T0430,F06,2022,3365,-0.003198190989967423,-2.701836545258535
T0430,F07,2023,3210,-0.0009846417183024896,-0.8097058760087746
T0430,F08,2023,3396,-0.0005829751020797541,-0.6757492024107866
T0431,F01,2020,1173,-0.0005278556042553323,-0.17725738317646297
T0431,F02,2020,2323,0.0017172945423312746,0.7638862529358394
T0431,F03,2021,2109,0.005578714740163035,1.3583908791972272
T0431,F04,2021,1978,0.005206436799657963,2.0054447596626535
T0431,F05,2022,2559,-0.006802696472693522,-2.2399557255387013
T0431,F06,2022,2828,-0.002965292321663117,-1.5193492308423984
T0431,F07,2023,2653,0.0006538540969469533,0.3156691584386581
T0431,F08,2023,2796,0.0006038011646169476,0.4390996419121439
T0432,F01,2020,267,-0.002132492429121776,-2.4897166384977774
T0432,F02,2020,575,-0.0018216626034480222,-2.250072274463161
T0432,F03,2021,431,-0.001923798009895843,-1.7607450170177685
T0432,F04,2021,401,-0.0010357218667532027,-1.054301222910812
T0432,F05,2022,257,-0.0019744707062348266,-1.782625411294906
T0432,F06,2022,291,-0.0020410980805457353,-2.4079156206020746
T0432,F07,2023,423,-0.0005157130010297688,-0.7335606390927731
T0432,F08,2023,459,-0.0016113497935345467,-2.64866779479466
T0433,F01,2020,119,0.0005779129741882889,0.2594901825348774
T0433,F02,2020,260,-0.0007410012683451536,-0.3994712055497048
T0433,F03,2021,198,0.001787740729718159,0.6504670280962105
T0433,F04,2021,228,-0.0003295341249296917,-0.15150465034278093
T0433,F05,2022,127,-0.0055647729685358305,-1.8138411355197022
T0433,F06,2022,142,-0.001190949156033674,-0.5941096315588559
T0433,F07,2023,193,-1.860092439952974e-06,-0.0009395948235143319
T0433,F08,2023,226,0.0010156512594606366,0.6102301258256702
T0434,F01,2020,77,9.74185057072748e-05,0.021308206844771162
T0434,F02,2020,170,0.0016472531640050019,0.3934627863977941
T0434,F03,2021,136,0.0034039477864064084,0.4984337097253249
T0434,F04,2021,128,0.00047891344593231806,0.12945819498932043
T0434,F05,2022,76,-0.011481063395193725,-2.1949124967540654
T0434,F06,2022,87,-0.0019772613991876947,-0.5251141850194376
T0434,F07,2023,111,0.002284981303504186,0.6097871824222689
T0434,F08,2023,129,0.003311474915855786,1.1186845143270001
T0435,F01,2020,696,-0.0002815665113852398,-0.28187701014216127
T0435,F02,2020,1722,-9.041149539532956e-05,-0.11152248401563386
T0435,F03,2021,1308,-0.0016570261602260493,-0.999436010749042
T0435,F04,2021,1516,-0.0007021693456754209,-0.8265349376001629
T0435,F05,2022,3226,-0.0018560290265282984,-1.5934155364949218
T0435,F06,2022,3303,-0.001974591112557771,-4.093827683333859
T0435,F07,2023,2419,-0.0009856908274171138,-1.6775858521372904
